,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9127,2.5654465675354006,0.22055564994869523,0.09737544059753418,0.04947551601754161,911,272,"{'min_samples_leaf': 911, 'min_samples_split': 272}",0.3764353469795307,0.3986013986013986,0.3828085957021489,0.35753630445668505,0.3775663495242864,0.3786,0.013167767228020804,9293,0.379517318994623,0.38634658664666166,0.3757969746218277,0.385355491690616,0.3816068974134699,0.3817246538734397,0.0038618343044702877
9128,2.5405336380004884,0.3112467065565171,0.07041034698486329,0.011275272925336761,911,282,"{'min_samples_leaf': 911, 'min_samples_split': 282}",0.37743384922616074,0.40409590409590407,0.384807596201899,0.3655483224837256,0.37356034051076614,0.3811,0.013075224427050726,9157,0.3787670376391147,0.3913478369592398,0.3775471933991749,0.3912282893914782,0.37998250656004,0.38377457278980953,0.006183003315691671
9129,2.5974637985229494,0.2659729648895858,0.08142557144165039,0.02546040271445521,911,292,"{'min_samples_leaf': 911, 'min_samples_split': 292}",0.38342486270594106,0.4000999000999001,0.39080459770114945,0.37055583375062595,0.38357536304456685,0.3857,0.009719336438682365,8946,0.383518819557334,0.38484621155288823,0.38629828728591076,0.39472697738348117,0.390478570536049,0.38797377326313265,0.004106465226969895
9130,2.8777822971343996,0.27786494105791265,0.12656240463256835,0.029302471007351845,911,302,"{'min_samples_leaf': 911, 'min_samples_split': 302}",0.3764353469795307,0.38961038961038963,0.38330834582708645,0.3585378067100651,0.3795693540310466,0.3775,0.010440290838790228,9431,0.379517318994623,0.3789697424356089,0.37379672459057384,0.3863551168311883,0.3852305385480445,0.3807738882800077,0.004572232835236938
9131,2.5859070301055906,0.2895796686800561,0.10040030479431153,0.027786001010626758,911,312,"{'min_samples_leaf': 911, 'min_samples_split': 312}",0.38292561158262606,0.40409590409590407,0.38330834582708645,0.35953930896344516,0.3740610916374562,0.3808,0.01449652039549254,9170,0.3856446167312742,0.3913478369592398,0.3775471933991749,0.38548044483318755,0.37848306884918154,0.38370063215441164,0.005109096317199959
9132,2.2438796043395994,0.11356921729849237,0.13309597969055176,0.04151606624420303,911,322,"{'min_samples_leaf': 911, 'min_samples_split': 322}",0.3764353469795307,0.3971028971028971,0.38330834582708645,0.3630445668502754,0.3790686029043565,0.3798,0.010992722291553764,9216,0.37864199074652993,0.3852213053263316,0.37379672459057384,0.3899787579657628,0.3847307259777583,0.3824739009213913,0.005638107736113046
9133,2.305735969543457,0.13032659632837268,0.09248905181884766,0.02759580652012015,911,332,"{'min_samples_leaf': 911, 'min_samples_split': 332}",0.38342486270594106,0.4000999000999001,0.38330834582708645,0.3600400600901352,0.37205808713069605,0.3798,0.013324330116266322,9216,0.383518819557334,0.3893473368342086,0.3775471933991749,0.3883543671123329,0.37835811570661004,0.3834251665219321,0.004890878500964182
9134,2.8373584747314453,0.3754909301901317,0.14462718963623047,0.04657364073959844,911,342,"{'min_samples_leaf': 911, 'min_samples_split': 342}",0.38592111832251624,0.3971028971028971,0.384807596201899,0.36054081121682524,0.37356034051076614,0.3804,0.01240755750627909,9193,0.3848943353757659,0.3852213053263316,0.3775471933991749,0.3874796951143321,0.37998250656004,0.38302500715512894,0.0036722094679689263
9135,2.7028329372406006,0.09942459088697812,0.10073289871215821,0.030106082322983375,911,352,"{'min_samples_leaf': 911, 'min_samples_split': 352}",0.37993010484273587,0.3986013986013986,0.384807596201899,0.3630445668502754,0.38257386079118677,0.3818,0.011375040903736316,9135,0.3806427410278855,0.38609652413103274,0.3775471933991749,0.3899787579657628,0.390478570536049,0.384948757411981,0.005109247187899369
9136,2.386848545074463,0.13357204131112585,0.10278134346008301,0.024517472653308853,911,362,"{'min_samples_leaf': 911, 'min_samples_split': 362}",0.38592111832251624,0.3986013986013986,0.3828085957021489,0.3600400600901352,0.3775663495242864,0.381,0.012554503579139956,9161,0.3848943353757659,0.38634658664666166,0.3757969746218277,0.3883543671123329,0.3813569911283269,0.38334985097698304,0.004414260302556596
